gene	Ot-F6-AH	Ot-F6-E	Ot-F6-G	Ot-F6-L	Ot-F6-PH	Ot-F7-AH	Ot-F7-E	Ot-F7-G	Ot-F7-L	Ot-F7-PH	Ot-F8-AH	Ot-F8-E	Ot-F8-G	Ot-F8-L	Ot-F8-PH	Ot-F9-AH	Ot-F9-E	Ot-F9-G	Ot-F9-L	Ot-F9-PH	Ot-F10-AH	Ot-F10-E	Ot-F10-G	Ot-F10-L	Ot-F10-PH	Ot-F11-AH	Ot-F11-G	Ot-F11-L	Ot-F11-PH	Ot-M2-AH	Ot-M2-E	Ot-M2-G	Ot-M2-L	Ot-M2-PH	Ot-M4-AH	Ot-M4-E	Ot-M4-G	Ot-M4-L	Ot-M4-PH	Ot-M7-AH	Ot-M7-E	Ot-M7-G	Ot-M7-L	Ot-M7-PH	Ot-M9-AH	Ot-M9-E	Ot-M9-G	Ot-M9-L	Ot-M9-PH	Ot-M11-AH	Ot-M11-E	Ot-M11-G	Ot-M11-L	Ot-M11-PH	Ot-M12-AH	Ot-M12-E	Ot-M12-G	Ot-M12-L	Ot-M12-PH
jg11530.t1	0.995951491684661	0	127.1033172734	0	0	0.995090743833972	0	414.447712012865	0	0	6.00295922665621	0.996864411041507	504.269884043153	0	0.997623098100838	0	0	452.664358661671	0	0	0	0	0	0	220.525476717895	0	0	0	0	0	0	134.987411277016	0	0	5.99900603862939	0	305.824008952468	0	0	0	0	157.005160803246	0	0	0	0	245.754352119837	0	0	0	0	20.9867247124464	0	1.9931546347965	0	0	7.98957687700944	0	0
jg10120.t1	112.375916666623	134.165132817255	182.540375382609	197.452583183212	254.837529310159	62.3791194476242	79.3712940870796	88.793174332861	112.428988426197	68.4369968987145	51.1030095459145	37.6303408233906	74.8046103046048	84.5852381286785	30.7638404277006	59.4682362497301	87.5546542109663	106.522789661619	128.973494468083	63.0092947733258	221.117577522376	186.350813640389	147.374071513019	189.39058564968	145.357159598945	132.574471792144	202.473439332575	182.380972877255	119.66523053439	22.3565478541709	53.3540041270279	87.3338855334847	60.8231497574852	28.6785065786207	41.1479870846066	51.0384439834622	148.811321461606	72.396582198	63.6079367271005	67.3063372307786	93.4478783663739	262.38001839039	118.98467518956	54.6232495267108	68.3738013585617	26.4254301541434	170.848795699856	71.9287417028109	39.7767558907829	70.5211479562245	99.772536239156	205.931192458931	126.336368450957	66.5708364497975	111.066522244395	123.993600830006	369.800925439415	144.915638867297	135.676730854813
jg10082.t1	12.1052826171265	11.0822783196274	14.0746020785102	16.3161172030292	14.4025397256296	7.05701296674604	9.06165725988985	17.109913345858	16.2067285806962	18.0384758822345	5.98774758884899	9.09717566465818	17.1729633225991	14.9742979759385	10.0853303143122	5.96855995279755	9.87599309730656	19.5530559442953	3.96275977002364	7.14777206313211	7.33335277767796	15.2975223764487	11.977054816371	3.07313847896782	4.04713682505239	10.7876974210581	5.1258258639074	2.00440788919061	12.6790154712776	2.93807636280322	1.95734725391445	16.874203202869	4.9138008760495	6.37959204431761	0	3.93703963231048	13.8178500761446	6.01716568611751	6.05695378783021	6.85483360965957	8.79297472049105	28.7256678013875	7.89780637899181	1.97786543320103	4.97100196896105	1.01389685186355	11.8109571283155	12.793563990364	4.90805272315202	1.98215196029689	10.9075156094873	4.94805308795067	9.84003982649277	6.02552496653169	3.91785210881881	7.98354714461288	24.076627084553	12.0876218153063	0.984787022824753
jg9882.t1	299.175266725158	295.535393079874	396.054281424653	403.831845968438	458.083564273411	299.161677290718	317.654748874965	397.148208735665	359.502105776162	267.428429762285	257.421190955562	384.450275094934	447.127418566229	370.390643134866	332.906709664661	255.89733811882	343.568725711585	513.442183488165	456.494372261344	288.716542465581	426.234284523908	459.916078083558	275.081526156602	409.095752063385	337.290403402638	371.991916469255	406.338089633624	298.627265435371	321.144310709406	73.165053626666	177.594025971659	329.808890351059	251.949892416369	219.444833656593	261.127237460796	247.117511426769	344.585040407728	203.77262859218	270.124359344567	193.82106775727	194.855278280842	373.18287241514	253.280961739191	158.702415023409	253.106715861796	173.910453127214	567.862382274056	240.472814108767	245.491930863264	127.004982236429	187.313347426717	265.081463242298	255.743471032477	236.165828029981	178.171069542909	216.878759711382	438.973353070189	229.565164512319	287.303155590099
jg9751.t1	0	0	0	0	0.996501043440606	0	0	0	0	0.995618688920443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00679196649097	0	0	0	0	0	0	0	0	0	0	0	0	2.00147313185368	0	0	0	0	0	2.00162587766717	0	0	0	2.00759141483864	0	0	0	0	0	0	0	0	0	4.02190740074717
jg11464.t1	225.626836838245	244.643119455764	101.007288251614	167.749396044902	179.544515795429	88.8121157333979	120.072935565916	82.7596180780391	40.2630813179754	121.310354424357	52.0506913212924	55.6992357537944	36.9701195138085	28.2871871544629	93.633014957231	5.02429180986989	4.0395557614119	3.97472654809128	4.03473648914025	4.91154771646954	0.995597147091137	1.99637997484108	1.99592324453897	0	3.99327303883859	2.02106152324451	0.988966888674499	0.997815432755233	4.07325243987083	121.919983183784	62.9204745819423	15.0185727350933	33.2084408917431	21.8321607897999	0	0	0	0	0	11.1122396927169	15.2278205711438	9.01182101755009	17.0564695276712	6.03717311722268	13.0369473770936	22.6792533868266	26.0862831964954	14.0876104663037	19.2024304551893	37.1324546420066	101.328017611587	41.0440335245698	29.1245620571908	40.8175176305486	5.04839637469056	12.9900050379155	9.98052996710911	0.995734796594206	8.09449067026418
jg10877.t1	528.989080960154	440.439297379682	733.019225717229	753.097509083535	869.671200032642	469.226392856046	606.008179836731	825.895514002151	702.613212112768	380.073291225337	398.134119431396	622.91086346948	913.588328987914	598.497050061652	439.962337194841	424.122601192726	671.755264875531	872.264997781444	928.198045710826	524.337290653768	816.88352432843	1245.35049616869	529.780634784605	827.444803573837	880.628546614532	865.911932424642	756.726354080717	503.15439323649	701.844192229427	103.226629769065	427.198291177553	720.750525660102	641.486582714421	292.018259572662	419.243113448462	522.92405302187	749.166677517736	482.964395303654	364.7398947044	401.72219333098	495.174207296228	913.347634453343	629.2230088969	185.443116872737	505.703780186128	407.607214280627	1495.13332176123	683.240044271033	306.271691974557	295.793501625551	374.90826475496	673.147117494025	628.333539968966	305.094430369373	455.072513866562	424.34033224289	983.431007163397	501.780656328771	435.180371809086
jg11087.t1	601.401000276551	517.347474293153	610.09088877922	698.18965277127	738.535562422566	545.822214071406	657.310557685402	682.883717300431	733.800901491587	458.331198813432	508.970869391353	679.186962743526	792.734016014733	657.496190198199	512.89377734423	510.938739686058	834.888910155751	860.793401037673	1049.95072269474	690.08899172169	939.617011034421	1086.10300551428	594.250870698298	602.414245869244	652.135025353374	680.246428696913	763.824050576896	545.969257314496	648.013977749291	202.681530958086	496.481350806566	602.959350345871	666.954338530774	448.419513399024	495.932549115739	624.733899895282	724.402997356874	677.151194344974	470.899267557834	439.007601127315	497.340351745011	677.99345637765	652.946758825336	382.84407878634	558.946979447352	389.766226728453	1073.85234633003	712.161078533438	540.62978748901	412.762613528367	493.900167174507	698.321952646834	675.544042518901	525.862095893697	495.919313798264	519.329374452884	956.999601435517	667.973324680689	685.522976435887
jg9734.t1	48.1841823393546	13.0261285638499	746.165233481028	14.0634958025367	323.781077188115	82.6562731568711	71.0240078828245	1063.88023150734	14.0394906326403	32.1986694939828	36.9816139370893	29.0461303493246	898.493648806947	12.1786307495444	20.0264766655261	60.8065022628325	25.9981054907877	621.680626840415	62.3115611230724	142.396445457572	6.13452846455514	16.1395491175378	6.00579775623125	16.064096920689	374.956746787996	15.9492936997556	32.6120677970041	10.9957848593234	15.9797157413522	19.8970582303215	15.9742547272005	325.062978598084	8.95819191825702	29.110700618066	20.945111178997	24.9871447771362	440.878554191166	24.9247421210506	60.2115904759873	32.8709227668866	24.6595265905707	238.184778422352	24.8943700923432	48.9195799921491	34.966898290278	36.9132511679474	568.403360094783	23.9069218466468	103.741469768886	264.425409204624	107.298875210396	448.072039145206	214.111742435019	591.343004739525	37.8477736932031	6.98765999611396	266.903672938656	18.0119028329423	110.960079918433
jg10458.t1	0	0	0	0	0	2.00943778340273	0	0	1.01127386282647	0	0	0	0	1.05616571575937	2.0136581744575	0	0	0	1.9850058326246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.987792268023822	2.96586300872964	0	0	0	0	0	0	0	0	0	0	0.986941279317205	0.985367532130151	0	0	0	0	0	0.983304130833859	0	0	0	0
jg9549.t1	5.11153684465657	0	63.2136959664352	0	42.2201982023137	1.01997403621943	5.07009935484152	19.5858992729257	0	3.03771004082082	1.99484858183419	5.08940321677935	37.6885397099899	0	3.0474437735962	2.96298880048261	12.6247423457386	28.3405019403177	0	5.27540926261848	0	4.09674527475372	4.0088283774906	0	15.2559882207268	2.8966677305065	4.16844155767223	12.0694862433341	3.79868996139084	1.91989699193995	0	36.6123326498056	0.97149387393893	5.11752691953959	0.993213161738689	2.90337896057897	4.90693135288803	0	1.01111524076608	2.88687721389005	0	17.7756756212105	0	2.93465747924828	0.987770652498694	0	54.6038229140102	0	7.71286344343046	0	0	6.90314026042318	0.975436111918114	4.06232399198801	0	0.999891213293624	26.274544012249	0	0.967972936643731
jg11002.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg11258.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02779683838635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg10268.t1	647.916712530371	465.679025493084	455.973530987097	1110.66582897148	816.827847695465	1075.37296437302	1086.72960217239	578.030621964822	1723.84144493892	799.171828945249	513.276360076673	462.673088169231	591.624032440267	1223.43161508303	451.867285982759	1019.36389591095	1476.79204367703	780.038298213491	2381.82742070367	1007.23509214978	3051.28008297389	3949.34061799407	1587.64952357551	1684.32425834424	905.880928787582	2337.31999344112	2037.83316422917	1219.85085116985	2197.57081021214	213.095894935251	562.732719388359	1038.36309108335	1179.07344263403	674.415954387038	924.235123845911	976.754287315114	1936.4951448619	1356.60701875522	921.837215767515	497.023796064941	735.458889956023	1453.86725578524	1276.63664836772	432.06326263953	843.701308891279	428.416745259345	2202.35185795941	1036.45645413593	665.019697258734	517.595542038722	589.953336326676	1314.86150019409	1238.85009777006	557.189559698801	1265.65453094912	919.429059652323	2335.47385342875	1507.888977918	1141.14348804431
jg9475.t1	1.01060901000202	0	2.01112399219154	1.02230102819342	1.03301069836766	1.00867048345269	1.00806763759764	3.02038006731826	0	2.00671384949222	0.997746704818002	0	0	3.2413539766273	0	0	1.97044806613186	1.03290188381602	0	1.02592401701131	0	0	0.998403627584635	3.08339051515906	5.06490431827732	0	1.02836318887767	2.0052402807914	1.94212064244905	0	0	0	0	0	0	0	3.94245817806819	0	1.0102177362958	0	0	0	0.985939185593121	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00413354487736	1.00870188704521	0
jg10048.t1	4.97549746921978	7.98363493078467	1.00035194497148	3.978654519635	3.96135203115639	0	2.98835680935975	0	0	0.994540347308115	0	1.99183249058195	0	0	0	0	1.00802276005081	0.996524854477393	0	0	0	0	0	0	1.99892960702091	0	0	0.998122973416969	0	0	0	0	0	0	0	1.00980901799205	0	0	0	1.00753916117477	1.01194542065176	0	1.00191905187581	1.00474771600411	0	0	0	0	1.00818635309947	0	1.00303242892157	0	0	0.99613900981497	0	0.99903404393475	0.99842269970821	2.98990655888706	0
jg10063.t1	42.7262596779217	32.891843178816	91.0975310928886	70.5593426758383	107.456169938418	54.616640177484	45.7637074813736	139.98971825089	53.6717107314819	53.702785124436	50.0535371596151	50.7120995959872	141.20571133746	56.6932096007325	51.7681530882529	44.226291563783	58.608369105601	161.836942317543	87.6587065336531	55.8153544078343	69.5788049766183	64.8404112493073	51.9674726665935	58.1399607082427	125.147008821659	73.8703657228248	80.0247789808633	54.8735385620721	66.2689174874087	17.1425773277011	20.3172850612938	91.1343542644511	57.3985172383805	40.86879723985	40.0520878400432	33.4355191100075	76.13303888501	26.8216268792154	42.8849402960307	18.1993792450588	25.4063111881606	84.1360425698462	40.1512152441716	30.2104119172779	34.1048045767131	27.5905463341789	163.340305052116	59.4063433621416	39.4471397746381	13.0511382962254	37.1657984993138	72.1001013562506	42.204723901214	28.865707881185	41.4315443575368	35.0101025115174	114.824954078321	24.8860051373268	47.6092066890234
jg9982.t1	92.8070721580909	90.7461217533321	154.295158298098	129.89933932193	179.992491996662	139.091001031432	137.42907662649	215.010902946246	151.997755812146	101.225002189259	96.6769271908026	129.177884193956	212.376270125514	118.934799942379	109.952816989442	116.602013821325	143.660464734522	259.620915691877	144.559462485479	135.060780236708	170.097747184053	207.093319820256	141.342657180327	150.895600850319	268.178822389355	132.958959311943	221.948168273937	96.7682407426658	158.034775894622	27.3914780303726	93.5191349301069	143.477927554321	121.095010691657	90.7909848324096	71.792844507492	132.255420120456	148.029150813559	101.390666822002	102.645020501516	63.0303359694912	94.2902030616679	153.340533405708	128.551990672333	68.9518887186479	87.5322400680076	88.0723595056661	294.667535923542	106.341635210378	93.4516194163982	58.6568151111411	114.124863607342	120.658821577224	82.8955393401719	85.3747113244988	86.403448185333	114.422403486088	221.701462730904	104.796749726438	102.555331174873
jg11887.t1	212.076460257503	219.461091712514	286.504217636757	345.98941829733	320.490455230669	271.266081642077	297.770543839863	382.045920460701	400.892184267325	221.519278551154	196.468518323842	218.639317529705	304.433533895693	312.072945199888	191.36190064467	206.865297472669	309.982291051126	397.926396762305	366.737290080793	327.797768688431	415.108971245922	425.036684698136	304.404556285912	354.932995994972	399.5864109169	428.489651910811	411.640786357184	265.436090045259	350.197517266472	72.3055493215466	150.217982229287	265.185872334981	297.569700264307	160.607641646664	179.760590586324	316.089578313433	307.733365226423	240.769123813167	213.483735782791	141.067395512168	204.994732302623	274.513922475954	293.797581833258	135.724494172788	241.05716617328	174.105582547993	525.822941232634	298.366267891945	210.605963982425	268.239449199969	197.779220277853	303.631309007398	300.706378978822	179.752056892555	261.844462028722	197.025330112237	383.252093185045	303.505180643861	237.157940027902
jg11501.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502204140775178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.898144426249517	0	0	0	0	0	0	0	0	0	0	0	0
jg9470.t1	261.466475604302	238.024339701005	294.971656191021	433.603347478553	417.427894236587	292.978197247382	300.934664248696	376.236688646622	474.374443649634	318.98817801196	156.349221416954	163.248706176421	254.966754940273	265.874554533785	129.907085851411	262.559831025935	442.212502179461	445.363839135069	592.948422227327	385.416770394111	484.927941610373	681.185449846399	356.914271366447	456.277697991841	395.489989501396	467.708464242476	509.431213047639	365.126305743848	475.471997950244	78.3880661549221	297.210203532276	359.613371469108	444.692653112259	254.778775488585	277.143334975992	476.556220689267	642.998749500059	368.074434491882	243.305468461829	268.739095231838	329.40226265223	582.245051011351	466.647200003206	169.110976030162	330.445925822738	264.943434340367	857.768130023183	407.836597083501	294.178675594685	205.684347372375	228.076145709054	453.872341080049	398.785323647725	260.197275866057	348.133837030341	283.193628287093	676.410917112622	448.387088334811	326.778964408406
jg10011.t1	159.497131246174	110.641096878952	206.628215936409	243.790776620756	256.364199948493	227.035818896649	262.144991010708	273.777263100289	345.713731379601	212.373487421732	103.214995001287	136.799795445225	208.351844355444	227.892530828658	175.713006890711	174.329164084985	330.416027831556	265.230712207449	447.901486978197	297.323365371812	416.59774398583	431.669008759586	293.112745415445	360.273104390848	283.741920782507	306.882360208318	472.802314018643	331.623516346199	384.679994667528	57.8743260690991	189.607887703787	254.90853440077	246.156607007868	108.81673679129	221.741415224811	316.170650714866	340.402173537622	276.655396091237	164.051785881809	119.202533102727	198.988735793524	275.190418794414	266.534401386907	109.186446005212	261.610936681515	136.143364506468	511.65541403779	266.597139115905	106.999896301932	138.97382562721	155.318007508592	296.781720296301	292.149190039894	94.4100710890143	243.326966424588	206.974411001657	398.249108633345	265.101152692707	206.633251292857
jg11850.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg11195.t1	114.194310532154	56.7695338723577	116.878573277103	132.623064796331	156.55300461729	86.5509802577707	97.6423035718645	169.00467853963	138.054052316764	103.356684254824	92.1234444357575	110.233358941053	166.648199902445	135.269393456177	125.324270467072	109.685089603755	175.010946282053	265.954562593629	212.084592757055	160.294505368052	219.828308763178	467.679345122946	268.94773401385	214.180527134098	330.438040951128	417.395051593147	258.105347602873	148.003302208784	407.865612230808	24.2548017764018	80.4812710623628	152.326806522732	157.430459528128	133.969307240212	97.1901463865745	82.4628893783147	198.908642395486	108.527794455798	134.505446847896	94.2603368322732	112.11990853756	169.443304265191	140.712198323215	77.6209942667991	165.664414900664	77.7052259403031	282.633856631256	168.443645432464	91.2388934807081	43.2121684515574	74.4216273334226	160.365688464575	162.064432535163	92.5224520255414	139.783089352581	92.9518865867471	232.683536348609	124.327421613465	157.338782269603
jg11885.t1	17.3519493693795	10.7308799725383	118.027249948256	0	38.7275647618711	14.4806599444239	15.9087967956595	106.510154634432	15.0374783472244	16.8876394535056	17.6572259192086	18.1705452253846	134.868780987863	24.2094656070892	16.0098531898765	11.8733369263145	30.3481855226683	103.310547473288	33.2775148030839	18.56983065506	12.7784867797819	21.9240526441513	8.1023160617232	33.2457118347631	109.289434117225	32.4142612364572	37.4720891913062	21.07830887626	23.3010788932954	0	7.1242661671157	92.7512469677208	0	9.97002996947313	10.3058721876241	34.0954461048097	63.5078842294248	11.8650750786076	11.8187142229188	6.32206641741554	8.14583024079823	66.7207397094871	12.0555790922136	6.04549958010605	29.1023270534477	0	125.696937762757	8.94237959854289	12.804589667836	3.65256848962043	13.066971938617	39.0770785814369	13.0773150359063	3.98139959388973	3.88132833451021	9.99417895218594	102.643598250205	13.9286389490022	12.0503262353415
jg11885.t2	0	0	38.3723040274766	16.9395976797691	18.8604355830666	11.2455047670684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.86279614371197	10.1177428131177	0	0	0	0	0	0	0	0	14.0364064712649	0	11.221841541661	0	22.8574041232144	0	6.13987886414569	0	0	0	0	0	0	10.888737321408	11.2506999986296	0	0	0	0	0	0	12.6685583175905	6.66251029340728	0	0	0	7.37370964248548
jg11885.t3	4.60987529485192	5.28008209566083	22.6872947842573	5.1566314644618	10.120275293775	6.20867559701805	0	20.0629834799562	0	0	4.35318055708494	4.79060778732705	0	0	12.0797571090992	2.29137150832071	0	15.8817313087368	0	0	1.76316325733053	0	0	0	11.600652816487	0	0	2.92402116856582	7.82911875407793	1.92934462480072	0	5.37146471939381	8.76316572347493	2.99620991518308	6.44101822173876	6.20682882367582	19.4157303010023	7.14116926237917	0	4.59478160708635	0	11.649067354133	0	0	0	2.06489407448039	22.350024416784	4.02402976601046	6.15659487231298	14.1542989692405	0	0	0	5.3520122432661	3.41202157260232	0	10.4256347061497	0	7.58720222580475
jg10576.t1	26.6240092497262	3.02942783548896	33.0909009283073	17.5981395652141	4.2331702614739	60.7488268693486	0	69.3838366378113	14.3913021570242	10.236516549721	59.8327995074996	10.182562832786	56.624168228339	17.2108360919439	13.2127953595807	30.5894501248317	0	43.1353552226898	7.79525561469956	4.23702822683207	7.38010240366763	2.0472075840754	0	94.1304770600274	5.08544203600792	20.2537270407283	5.21472685065853	0	0.947227776742903	2.87302838567211	0	0.989496241910203	8.73661467529048	0	2.98054998632129	0	0	0	1.01078058506452	6.72601883249493	0	40.4941134016511	7.84785978678786	1.9541864509927	10.8549872022632	1.04231195712861	36.9796358527202	7.76862869022749	9.62423215613711	3.92901319942108	0.984659432533895	17.7529457947055	4.87541794967696	8.1385851911733	11.5042596871315	0	9.10495943161045	1.01940927692984	0.966156630497592
jg9413.t1	680.488612548009	640.023795150039	886.833450373345	1233.64407226825	1145.31229683161	800.722991783209	798.61043275969	1053.60080825123	1122.57193247623	665.600180955006	622.676385498787	619.274576775363	1047.74071194989	947.275736570829	812.13991129062	607.60178493741	920.492615664092	1233.65680084262	1247.28296492001	729.342922853502	1060.72246690296	1093.82183062506	920.441877082177	1077.00327070208	916.403491921399	999.048069715572	1183.42729897306	896.813805418706	1033.89953224453	268.074103473102	615.760457782325	794.908000252873	1064.53665417036	553.482536675535	793.591795491843	1106.59125532786	1213.01665264878	963.350962201322	879.963151043815	771.818074965607	837.632639065955	1240.93418522704	1225.7012163461	455.543605575685	1012.02764254276	649.434719413668	1741.88449997599	1151.67916582854	721.446625284337	744.126768260709	623.258546923836	1081.78580728853	1287.63055069228	697.987452565751	956.177068768396	807.883766992635	1500.60497072431	1316.57132150748	1010.49800611721
jg10500.t1	148.548381914001	136.03146992775	459.634126915566	200.171711625167	305.328216264976	205.777629799758	221.21072154366	699.548683133792	216.012301208571	163.283300475321	134.309660857112	132.534938613483	549.647921795496	142.513769753866	136.815943150331	156.695691566765	210.281964295006	809.897897089248	268.170186305536	233.347189665354	193.940365762846	144.439651698554	180.600409016398	230.778048000437	529.845327878014	213.820377666083	291.640056721672	162.180800416419	231.008614446959	56.0243009306294	175.991402693318	328.515429501649	191.166432362327	123.518631194188	121.522388375896	208.489077857909	415.922630997106	136.530449018314	160.837490686621	146.215818730612	147.318548912329	317.960311420873	196.032703158451	128.652087635215	249.262822347807	142.637139640743	507.767263763	182.698532821846	152.287194985541	171.44892517229	149.500616869914	265.479009292986	174.135470454185	148.957939297652	164.483899127413	141.034863438818	372.557272273869	186.439492552345	189.416115729426
jg11292.t1	1.99622420865161	0	2.00378515088994	2.00111639556008	0	0	0	4.00875739265378	1.00003282006274	0	0	0	1.00282794563683	0	1.9991304069063	1.00178533361954	0	2.00835401410787	4.00834336102365	0	1.02041539179705	1.00529048017956	0.997601437122979	0	2.00492043860743	0	0	0.998989503958338	0	0	4.74372252427301	2.99535197516253	0.998858320217564	0.995689599415578	0	0	0.996804633482321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999046354510372	0
jg11170.t1	0	0	0	0	0	0.992582933624391	0	0	0	0	1.00120980889721	0	0	1.93874202281444	0	0	0	0	0	0	0.991701444407148	0	0	0	0	0	0.98653357490936	0	0	0	0	1.00181738293191	0	0	0	0	0	0	0	0	0	0	0	1.00737266423673	0	0	2.00914403008907	0	1.01262265155868	0	0	0	0	0	0	1.99878126444854	0	0	1.01361904177253
jg11678.t1	0	0	0	0	13.8161718146508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg9724.t1	77.1910420795314	56.6245929342841	82.4149398534861	117.820607000185	101.247530469591	76.246630753881	111.148833271314	105.8192059485	148.619850683354	56.7461395866843	62.1334078499904	58.3937209829999	90.6478165754331	99.4819031417307	58.5248049972662	74.6323674571502	118.104745358017	131.844092440363	162.205067356616	85.2375201576349	175.707091656829	238.767112141715	128.931765774897	122.698279636955	103.344472421153	130.69893572012	121.121275255404	105.625170016336	142.756564563588	11.1903071307683	33.9063366507268	111.462442126136	97.4101076999339	40.5285816695502	35.1375765808056	85.0517825580253	150.211051387749	125.868694507345	71.5836393557859	35.7354691313802	57.167776339973	160.836530758404	123.133402852811	37.4512283773249	62.3599309151312	37.1565054889299	214.765454463526	105.450481563003	52.0553652222594	43.3411720130729	67.5805690423241	90.4472700568943	115.304705522628	45.6941040376969	59.1680977663583	80.0031259731578	225.783871451238	109.139408732679	77.0997342131322
jg10446.t1	28.7946270102323	26.8956830537301	34.9697863692988	49.5375377503802	45.247355549898	34.7912532789721	42.7531704062841	50.9671643553248	75.462269063419	51.654990746686	16.0201896380151	33.7765657684995	37.9306662900175	54.1695218705767	28.8522057049423	25.1425635626325	52.6453475134868	44.5909779068536	66.5614065951967	21.4988288859898	66.3824434595833	101.513970157344	70.9324914279384	38.3505645752886	54.8453509133798	46.6011679387701	59.1580044924616	55.8590420081662	68.4691854436912	4.03980494916481	9.16105992436182	22.0429153305696	30.4326863740998	26.7647692450978	24.0423669327141	25.363451735112	43.3128617662425	24.8246519443806	41.8583728558393	1.01281346773637	14.2572938551632	52.115973621267	24.1127113146768	9.0688762347467	12.0427426985701	10.8243285261515	98.7327756303969	45.3655185556898	16.2093545891853	4.01856090467558	19.0988557868861	38.0767951038399	27.1627965406694	12.9351509598886	30.3663698602522	22.9868496150663	75.8239155535342	22.8818182981348	26.4582544632444
jg11545.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.498282178731986	0	0	0	0	0
jg10125.t1	15.9358321696401	18.4769178731033	47.2386547061538	143.393366655151	45.0714700016718	26.13317440739	34.1926418335486	25.1488307507018	29.6516681500991	14.0156279974288	13.9745121727042	26.234763371488	28.2599735196296	39.1716317987373	20.1427791183103	15.9327447438674	55.4422463931404	50.7621503344512	77.3922779177448	17.2761629081857	74.1251358429127	110.168628161633	46.1038050167309	41.8528416252922	44.4610470958324	32.4598572838242	42.9105647196211	39.0658465793281	48.0169805963351	1.96468502104868	7.85892432578973	31.7873578631469	10.8348771146268	15.0574590266724	17.8963619114782	32.5745420596613	36.9928001159072	40.0606548691718	41.3509565548482	3.92958271991598	2.9429766506055	40.6518886228	13.8416211299091	3.96262520966961	7.9607833559984	16.1685558233105	72.9717865538364	20.7150499649701	14.7699911419153	0	14.8913073551163	11.8878114300929	15.7745583870023	8.02365609764471	18.6693031602493	19.956978997945	30.2248652342793	9.05372282434922	21.8210256865115
jg9755.t1	0	0	3.16303566977047	2.09336981334834	4.24844141100737	6.91286857628231	8.80707722750369	46.4983144945243	15.5746597684366	9.64244049749011	1.04187012889647	4.32912630181571	1.04329505995345	0	2.21297506511009	0	0	6.35637820721011	0	3.14094861129584	2.17128808891776	3.14605941526612	0	5.46681783367304	9.60267515971815	0	0	1.0585853507615	0	1.03590988293006	0	0	0	1.02676367167179	1.06680421518352	1.06093520503313	5.64450445659411	0	0	1.03243103464461	1.03376980241907	3.26515203956799	1.02885355086441	0	0	0	10.6763281532771	0	0	4.15239286806555	0	2.16783090884726	2.07560870964026	2.07132958924891	0	0	6.33928154005651	0	0
jg10076.t1	3.97106760090966	1.98875015329551	200.848382929903	5.91646621753365	33.2349188996803	2.97143427456484	5.95463925845735	114.952832392851	2.96980707529018	7.93778152794328	3.00548832228872	4.95516269854742	223.319835556409	0.954649339978575	2.97898385572222	4.02957951618116	8.14837156111828	195.207904648254	5.05597252678264	9.71275128810867	0.981294272774999	3.96981748586641	3.99240977145641	6.8401911737804	47.9778090514499	3.05447276730143	1.9600371029819	7.97460374238564	2.05844325978141	1.0146803201278	5.12023051025306	21.070928603263	1.01238957592507	2.96847536362297	4.01262745676903	8.15392640145438	9.0440021989479	2.9752858748397	5.96727429426063	1.01808944652275	4.09922856633261	25.1016814349916	2.01491179487767	3.03172471306178	1.0050094521346	3.920031281399	26.2081370057984	0	5.08988712589102	0	0	5.01957832121728	1.00951562828142	2.9818033778213	3.05193219334	4.99910006945995	47.8533727532709	3.97252271458797	6.11134192445498
